model,layer,unit,weighted_mean_sim,diversity_score,n_eff,sum_weights,max_auc,n_desc_auc_ge_05,has_reliable_desc,median_sim_unweighted,min_sim_unweighted,range_gap_unweighted,n_valid_pairs,redundancy_fraction_unweighted,unweighted_similarity_zscore,baseline_percentile,baseline_mean,baseline_std,exp_confidence_adjusted_diversity,unweighted_mean_sim,unweighted_diversity
gemma-scope-2b,10,15418,0.6092320310784036,0.3907679689215964,4.0679564575683145,3.2975,0.9661,3,True,0.6422364328958742,0.4466052119010466,0.1956312209948276,3,0.0,4.240530145526336,100.0,0.36107379564683795,0.04346639411261741,0.3179254165170925,0.5453943501987205,0.4546056498012795
gemma-scope-2b,20,759,,,0.0,0.0,0.0,0,False,,,,0,,1.289512763218558,90.10000000000001,0.36107379564683795,0.04346639411261741,,0.4171242656261461,0.582875734373854
gemma-scope-2b,20,1374,,,0.0,0.0,0.0,0,False,,,,0,,8.250135635929897,100.0,0.36107379564683795,0.04346639411261741,,0.7196774426807163,0.2803225573192837
gemma-scope-2b,20,1478,0.6177515183148388,0.38224848168516123,4.999999673469409,0.08750000000000001,0.0175,0,False,,,,0,,5.905199359371117,100.0,0.36107379564683795,0.04346639411261741,0.3822484567219967,0.6177515183148388,0.38224848168516123
gemma-scope-2b,20,1615,,,0.0,0.0,0.0,0,False,,,,0,,1.5765196240807968,93.5,0.36107379564683795,0.04346639411261741,,0.4295994189534093,0.5704005810465906
gemma-scope-2b,20,1654,0.5717766211191668,0.42822337888083317,4.972280366121927,3.1906999999999996,0.6788,5,True,0.5691912606296509,0.4108347594738006,0.15835650115585026,10,0.0,4.729023406526221,100.0,0.36107379564683795,0.04346639411261741,0.42584933982471157,0.5666273908026992,0.4333726091973008
gemma-scope-2b,20,1817,0.7992125579804437,0.20078744201955634,3.6790821330612724,2.6419,0.8462000000000003,3,True,0.8186611641251361,0.8186611641251361,0.0,3,0.3333333333333333,7.555011720975941,100.0,0.36107379564683795,0.04346639411261741,0.14774269809544516,0.6894629126362221,0.31053708736377794
gemma-scope-2b,20,3307,0.7987982704026961,0.20120172959730387,4.992322456261445,2.12415,0.45815,0,False,,,,0,,10.110053486449502,100.0,0.36107379564683795,0.04346639411261741,0.20089278258145266,0.8005213649884937,0.1994786350115063
gemma-scope-2b,20,3429,0.6529350017522828,0.3470649982477172,4.813509926638344,0.7651999999999999,0.2097,0,False,,,,0,,6.531490741561475,100.0,0.36107379564683795,0.04346639411261741,0.3341201628508212,0.6449741463624608,0.35502585363753925
gemma-scope-2b,20,4356,0.41976797437438607,0.5802320256256139,4.992322456315479,2.23635,0.48235,0,False,,,,0,,1.3469559297734008,91.0,0.36107379564683795,0.04346639411261741,0.5793410742808343,0.4196211129426956,0.5803788870573043
gemma-scope-2b,20,4671,,,0.9999999618530288,0.0512,0.0512,0,False,,,,0,,0.9917055098568665,82.8,0.36107379564683795,0.04346639411261741,,0.4041796581819307,0.5958203418180693
gemma-scope-2b,20,6348,0.4818054501708001,0.5181945498291999,4.812856259535877,3.6821,0.9745,5,True,0.4658746313006159,0.4120317101478576,0.053842921152758294,10,0.0,3.090734594075683,99.8,0.36107379564683795,0.04346639411261741,0.4987991765605681,0.4954168836104322,0.5045831163895678
gemma-scope-2b,20,7626,0.41697325906685384,0.5830267409331462,4.999978482523933,4.0492,0.8132,5,True,0.4158278157813666,0.2991173685123109,0.11671044726905572,10,0.0,1.2898158090212466,90.10000000000001,0.36107379564683795,0.04346639411261741,0.5830242318803573,0.4171374379344399,0.5828625620655601
gemma-scope-2b,20,8980,0.6645592893586697,0.3354407106413303,4.976109214388315,1.9845,0.441,0,False,,,,0,,6.94285938436875,100.0,0.36107379564683795,0.04346639411261741,0.33383792222065767,0.6628548579162943,0.3371451420837057
gemma-scope-2b,20,9859,0.7042866767552523,0.29571332324474775,4.653643390369437,1.279,0.3564999999999999,0,False,,,,0,,7.914032476889709,100.0,0.36107379564683795,0.04346639411261741,0.2752288704324202,0.7050682503073797,0.29493174969262026
gemma-scope-2b,20,10433,0.5162218447990224,0.48377815520097756,4.999999998419029,1.2575,0.2515,0,False,,,,0,,3.569379340513274,100.0,0.36107379564683795,0.04346639411261741,0.4837781550480097,0.5162218447990223,0.48377815520097767
gemma-scope-2b,20,11664,0.3911180263595986,0.6088819736404014,4.999999999592702,2.4775,0.4955,0,False,,,,0,,0.691205960975712,75.9,0.36107379564683795,0.04346639411261741,0.6088819735908021,0.3911180263595987,0.6088819736404013
gemma-scope-2b,20,13722,0.4142138764742385,0.5857861235257615,4.5383807115251455,0.9231,0.2952,0,False,,,,0,,1.0612487581747698,84.2,0.36107379564683795,0.04346639411261741,0.5317040888176805,0.4072024524211883,0.5927975475788116
gemma-scope-2b,20,15565,0.311629750382238,0.6883702496177619,4.9999999999,5.0,1.0,5,True,0.2897374069610543,0.2158263176679611,0.07391108929309323,10,0.0,-1.1375235115315754,11.799999999999999,0.36107379564683795,0.04346639411261741,0.6883702496039945,0.311629750382238,0.6883702496177619
gemma-scope-2b,20,15809,0.4764461989387423,0.5235538010612577,4.999999999370286,1.9924999999999995,0.3984999999999999,0,False,,,,0,,2.654289725367718,99.3,0.36107379564683795,0.04346639411261741,0.5235538009953199,0.4764461989387422,0.5235538010612578
gemma-scope-2b,20,15942,0.41262252615849554,0.5873774738415045,4.672413697074027,2.39185,0.71305,1,True,,,,0,,0.7889177129219621,78.5,0.36107379564683795,0.04346639411261741,0.5488941108259573,0.3953652038791287,0.6046347961208713
gpt2-small-sae,0,259,0.4671537997833653,0.5328462002166348,4.9999999996,2.5,0.5,5,False,0.46162268482303537,0.2807174921035766,0.18090519271945876,10,0.0,3.0485142007706245,99.9,0.33802439597956024,0.04235814409890655,0.5328462001740071,0.4671537997833653,0.5328462002166348
gpt2-small-sae,0,2002,0.2897537031052914,0.7102462968947085,4.99226142554693,2.5170500000000002,0.54305,1,False,,,,0,,-1.1488029251241776,12.3,0.33802439597956024,0.04235814409890655,0.7091470381250011,0.289363236135905,0.710636763864095
gpt2-small-sae,0,2236,0.2657742607472217,0.7342257392527782,4.991387757841997,2.44835,0.53035,1,False,,,,0,,-1.619210382220126,5.3,0.33802439597956024,0.04235814409890655,0.7329610732797615,0.2694376492830346,0.7305623507169654
gpt2-small-sae,0,2332,0.4479541765375247,0.5520458234624753,4.9999999996,2.5,0.5,5,False,0.4508849562707494,0.2789061298594244,0.171978826411325,10,0.0,2.595245445628535,99.5,0.33802439597956024,0.04235814409890655,0.5520458234183117,0.4479541765375247,0.5520458234624753
gpt2-small-sae,0,3358,0.36037041657202973,0.6396295834279703,4.9999999996,2.5,0.5,5,False,0.3903092062135626,0.2307125639490749,0.15959664226448766,10,0.0,0.5275495673344734,71.3,0.33802439597956024,0.04235814409890655,0.6396295833767999,0.3603704165720297,0.6396295834279704
gpt2-small-sae,0,5369,0.6547876451612836,0.3452123548387164,4.9999999996,2.5,0.5,5,False,0.5926380698300568,0.55102583461846,0.04161223521159685,10,0.0,7.478213597887553,100.0,0.33802439597956024,0.04235814409890655,0.3452123548110994,0.6547876451612836,0.3452123548387164
gpt2-small-sae,0,8966,0.23012991845607753,0.7698700815439224,4.9999999996,2.5,0.5,5,False,0.23655119538307184,0.1572215259075164,0.07932966947555545,10,0.0,-2.547195582307582,0.3,0.33802439597956024,0.04235814409890655,0.7698700814823328,0.2301299184560775,0.7698700815439226
gpt2-small-sae,0,9661,0.4004198111507953,0.5995801888492047,4.9999999996,2.5,0.5,5,False,0.2903311169670538,0.2194763273000717,0.07085478966698214,10,0.0,1.4730441217051748,93.4,0.33802439597956024,0.04235814409890655,0.5995801888012383,0.4004198111507953,0.5995801888492047
gpt2-small-sae,0,10233,0.5688566447547837,0.4311433552452163,4.9999999996,2.5,0.5,5,False,0.5939171556283749,0.320897083229001,0.27302007239937387,10,0.0,5.44953641585969,100.0,0.33802439597956024,0.04235814409890655,0.43114335521072483,0.5688566447547837,0.4311433552452163
gpt2-small-sae,0,10917,0.5412128127013562,0.45878718729864376,4.9999999996,2.5,0.5,5,False,0.5637461209394619,0.3390806307052492,0.22466549023421267,10,0.0,4.796914998148873,100.0,0.33802439597956024,0.04235814409890655,0.4587871872619408,0.5412128127013562,0.45878718729864376
gpt2-small-sae,0,13767,0.34025439385049017,0.6597456061495098,4.9999999996,2.5,0.5,5,False,0.3533573474458067,0.1985342502593994,0.15482309718640733,10,0.0,0.05264626008454968,54.1,0.33802439597956024,0.04235814409890655,0.6597456060967302,0.3402543938504901,0.6597456061495099
gpt2-small-sae,0,14315,0.6332748259232511,0.36672517407674887,4.9999999996,2.5,0.5,5,False,0.6583689749240875,0.3138969949545273,0.34447197996956025,10,0.0,6.970334423866143,100.0,0.33802439597956024,0.04235814409890655,0.36672517404741084,0.6332748259232511,0.36672517407674887
gpt2-small-sae,0,16192,0.33050812345708397,0.6694918765429161,4.9999999996,2.5,0.5,5,False,0.3031224373384206,0.1448945254087448,0.15822791192967578,10,0.0,-0.17744574703097907,44.4,0.33802439597956024,0.04235814409890655,0.6694918764893567,0.3305081234570839,0.6694918765429161
gpt2-small-sae,0,18124,0.32713289857443884,0.6728671014255612,4.999999999586885,2.46,0.492,0,False,,,,0,,-0.25712876795757705,40.6,0.33802439597956024,0.04235814409890655,0.6728671013699669,0.3271328985744389,0.6728671014255612
gpt2-small-sae,0,28565,0.4944211111229323,0.5055788888770677,4.9999999996,2.5,0.5,5,False,0.5258745390783673,0.2874963283538818,0.23837821072448556,10,0.0,3.692246638053468,100.0,0.33802439597956024,0.04235814409890655,0.5055788888366214,0.4944211111229323,0.5055788888770677
gpt2-small-sae,0,28810,0.25650267414672456,0.7434973258532754,4.9999999996,2.5,0.5,5,False,0.25179558683332365,0.1590058552922564,0.09278973154106726,10,0.0,-1.9245820034627075,2.3,0.33802439597956024,0.04235814409890655,0.7434973257937957,0.2565026741467246,0.7434973258532753
gpt2-small-sae,0,29332,0.34893791980547334,0.6510620801945266,4.941934769936052,2.7296000000000005,0.6562,5,True,0.32917134542796833,0.2309975944760345,0.09817375095193384,10,0.0,0.15184113943063143,57.8,0.33802439597956024,0.04235814409890655,0.643501266300045,0.3444561048437051,0.6555438951562949
gpt2-small-sae,0,29707,0.3242095659677403,0.6757904340322597,4.9999999996,2.5,0.5,5,False,0.28706829049715255,0.2559544444084167,0.031113846088735853,10,0.0,-0.32614342072122454,37.9,0.33802439597956024,0.04235814409890655,0.6757904339781965,0.3242095659677403,0.6757904340322597
gpt2-small-sae,0,32439,0.3235852111551669,0.6764147888448331,4.9999999996,2.5,0.5,5,False,0.29071843198421116,0.2605462670326233,0.030172164951587865,10,0.0,-0.3408833208243892,37.3,0.33802439597956024,0.04235814409890655,0.6764147887907199,0.323585211155167,0.6764147888448331
gpt2-small-sae,5,288,0.3526942232837852,0.6473057767162148,4.97110940839537,2.5825,0.5854999999999999,2,True,,,,1,0.0,0.41750844391468656,67.2,0.33802439597956024,0.04235814409890655,0.6435655673485297,0.3557092788094088,0.6442907211905913
gpt2-small-sae,5,330,0.9674083967561492,0.0325916032438508,4.999999999599199,2.4975,0.4995,0,False,,,,0,,14.858630239015504,100.0,0.33802439597956024,0.04235814409890655,0.03259160324123825,0.9674083967561492,0.0325916032438508
gpt2-small-sae,5,966,0.3917209530455245,0.6082790469544754,4.9999999996,2.5,0.5,5,False,0.3897431609911407,0.2794235182152087,0.11031964277593198,10,0.0,1.2676796448064969,89.4,0.33802439597956024,0.04235814409890655,0.6082790469058131,0.3917209530455245,0.6082790469544754
gpt2-small-sae,5,7238,0.297472084753439,0.702527915246561,4.9999999996,2.5,0.5,5,False,0.3126585681862073,0.1538292020559311,0.1588293661302762,10,0.0,-0.9573675166558602,16.0,0.33802439597956024,0.04235814409890655,0.7025279151903587,0.297472084753439,0.702527915246561
gpt2-small-sae,5,16103,0.46447709289399286,0.5355229071060071,4.9999999996,2.5,0.5,5,False,0.4453795286786846,0.3390900492668152,0.10628947941186939,10,0.0,2.985321939959519,99.9,0.33802439597956024,0.04235814409890655,0.5355229070631653,0.4644770928939928,0.5355229071060073
gpt2-small-sae,5,16512,0.48167148578767416,0.5183285142123258,4.9999999995918785,2.475,0.495,0,False,,,,0,,3.391250794007805,99.9,0.33802439597956024,0.04235814409890655,0.5183285141700177,0.4816714857876741,0.518328514212326
gpt2-small-sae,5,16554,0.4061493183878409,0.5938506816121591,4.999999999572233,2.4175,0.4835,0,False,,,,0,,1.6083075370159872,94.39999999999999,0.33802439597956024,0.04235814409890655,0.5938506815613531,0.4061493183878409,0.5938506816121591
gpt2-small-sae,5,16845,0.2816302821422564,0.7183697178577436,4.970475342293351,2.5924,0.5983999999999999,1,True,,,,0,,-1.3268671584148208,9.6,0.33802439597956024,0.04235814409890655,0.7141277938524293,0.2818207656833186,0.7181792343166814
gpt2-small-sae,5,17724,0.43489624857902526,0.5651037514209747,4.999999999599199,2.4975,0.4995,0,False,,,,0,,2.2869711282266882,98.6,0.33802439597956024,0.04235814409890655,0.5651037513756758,0.4348962485790252,0.5651037514209748
gpt2-small-sae,5,17855,0.5736457012824793,0.42635429871752073,4.9999999996,2.5,0.5,5,False,0.5113915807838199,0.4529322683811188,0.05845931240270108,10,0.1,5.562597472465784,100.0,0.33802439597956024,0.04235814409890655,0.4263542986834124,0.5736457012824793,0.42635429871752073
gpt2-small-sae,5,22011,0.3975963713456303,0.6024036286543697,4.999999999548269,2.3525,0.4705,0,False,,,,0,,1.406387759269365,92.10000000000001,0.33802439597956024,0.04235814409890655,0.6024036285999448,0.3975963713456303,0.6024036286543697
gpt2-small-sae,5,24156,0.609155032802204,0.39084496719779604,4.999999999595969,2.4875,0.4975,0,False,,,,0,,6.4009092605557,100.0,0.33802439597956024,0.04235814409890655,0.39084496716621336,0.609155032802204,0.39084496719779604
gpt2-small-sae,5,25929,0.47621664248534495,0.5237833575146551,4.880614004232492,2.9042999999999997,0.7412000000000001,4,True,0.5095944553631173,0.3883769578709037,0.12121749749221361,6,0.0,3.0957268548532344,99.9,0.33802439597956024,0.04235814409890655,0.5112768779739879,0.4691536401882883,0.5308463598117117
gpt2-small-sae,5,26939,0.49606149951393275,0.5039385004860673,4.968427163905598,2.3407999999999998,0.5428,1,False,,,,0,,3.580900110582484,100.0,0.33802439597956024,0.04235814409890655,0.5007563469505661,0.4897046788674035,0.5102953211325965
gpt2-small-sae,5,28227,0.6316128136148947,0.36838718638510526,4.999999999598396,2.495,0.499,0,False,,,,0,,6.931097286741449,100.0,0.33802439597956024,0.04235814409890655,0.3683871863555161,0.6316128136148947,0.36838718638510526
gpt2-small-sae,5,28452,0.4928691592140239,0.507130840785976,4.999999999568672,2.4074999999999998,0.4815,0,False,,,,0,,3.6556078300527113,100.0,0.33802439597956024,0.04235814409890655,0.5071308407422281,0.4928691592140241,0.5071308407859759
gpt2-small-sae,5,28636,0.32400327883474017,0.6759967211652598,4.999999999561415,2.3874999999999997,0.4775,0,False,,,,0,,-0.3310134908668463,37.6,0.33802439597956024,0.04235814409890655,0.6759967211059633,0.3240032788347403,0.6759967211652598
gpt2-small-sae,5,30319,0.30227672971171143,0.6977232702882885,4.999999999572233,2.4175,0.4835,0,False,,,,0,,-0.8439384450928189,19.7,0.33802439597956024,0.04235814409890655,0.6977232702285959,0.3022767297117115,0.6977232702882885
gpt2-small-sae,5,31286,0.7762407834830485,0.22375921651695152,4.9999999996,2.5,0.5,5,False,0.7481736690894576,0.712067680831691,0.036105988257766564,10,0.1,10.345504904092351,100.0,0.33802439597956024,0.04235814409890655,0.22375921649905078,0.7762407834830485,0.22375921651695152
gpt2-small-sae,5,32177,0.6973142342363335,0.30268576576366646,4.991642764215356,2.4194999999999998,0.5235,1,False,,,,0,,8.448304150354852,100.0,0.33802439597956024,0.04235814409890655,0.3021798425010379,0.6958788805716813,0.30412111942831865
gpt2-small-sae,10,900,0.38314674879060007,0.6168532512093999,4.5081746312293705,3.3897999999999997,1.0,2,True,,,,1,0.0,0.08547175942032591,55.50000000000001,0.33802439597956024,0.04235814409890655,0.5561764356587149,0.3416448210814735,0.6583551789185265
gpt2-small-sae,10,1319,0.36008455509621423,0.6399154449037858,4.999999999599199,2.4975,0.4995,0,False,,,,0,,0.5208008893199717,71.1,0.33802439597956024,0.04235814409890655,0.6399154448524901,0.3600845550962143,0.6399154449037857
gpt2-small-sae,10,1690,0.5268156363643409,0.4731843636356591,1.3396768076413204,1.0084999999999995,0.8684999999999999,1,True,,,,0,,2.9235101626511053,99.9,0.33802439597956024,0.04235814409890655,0.1267828235402419,0.4618588607237535,0.5381411392762465
gpt2-small-sae,10,4369,0.47098290567068724,0.5290170943293128,4.769078433776172,4.10045,0.9962,5,True,0.44671746259249573,0.3638754568174216,0.08284200577507411,10,0.0,3.316738887407278,99.9,0.33802439597956024,0.04235814409890655,0.504584803132972,0.4785152997108047,0.5214847002891954
gpt2-small-sae,10,5239,0.4935567526983494,0.5064432473016506,4.908492201053942,2.77875,0.6884,3,True,0.4617044627666473,0.4192751049995422,0.0424293577671051,3,0.0,3.851987360966761,100.0,0.33802439597956024,0.04235814409890655,0.497174545931317,0.5011874316825571,0.4988125683174429
gpt2-small-sae,10,8624,0.37323846619751666,0.6267615338024833,4.999999999599199,2.4975,0.4995,0,False,,,,0,,0.8313411970017237,79.10000000000001,0.33802439597956024,0.04235814409890655,0.626761533752242,0.3732384661975167,0.6267615338024832
gpt2-small-sae,10,8757,0.4744327122939742,0.5255672877060258,4.999999999540488,2.3325,0.4665,0,False,,,,0,,3.220356302577838,99.9,0.33802439597956024,0.04235814409890655,0.5255672876577249,0.4744327122939742,0.5255672877060258
gpt2-small-sae,10,9242,0.40928632432200723,0.5907136756779927,4.999999999595969,2.4875,0.4975,0,False,,,,0,,1.6823666347621336,95.19999999999999,0.33802439597956024,0.04235814409890655,0.5907136756302594,0.4092863243220072,0.5907136756779928
gpt2-small-sae,10,9814,0.7362045313960934,0.26379546860390657,4.999999999544404,2.3425000000000002,0.4685,0,False,,,,0,,9.400320620440302,100.0,0.33802439597956024,0.04235814409890655,0.26379546857986974,0.7362045313960932,0.2637954686039068
gpt2-small-sae,10,9896,0.6209318728252947,0.3790681271747053,4.439931751290601,2.7722999999999995,0.8371,2,True,,,,1,0.0,6.1484081825292805,100.0,0.33802439597956024,0.04235814409890655,0.33660732274904753,0.5984595557540316,0.40154044424596835
gpt2-small-sae,10,10235,0.3038476109308047,0.6961523890691953,4.999999999592702,2.4775,0.4955,0,False,,,,0,,-0.8068527499446746,20.599999999999998,0.33802439597956024,0.04235814409890655,0.696152389012487,0.3038476109308047,0.6961523890691953
gpt2-small-sae,10,14924,0.5925285765715679,0.4074714234284321,4.991691360283197,2.47805,0.53605,1,False,,,,0,,6.014365324141372,100.0,0.33802439597956024,0.04235814409890655,0.4067943167780002,0.5927817490430073,0.4072182509569927
gpt2-small-sae,10,15235,0.5436119858835206,0.45638801411647945,4.807627327511508,3.1514999999999995,0.8217,4,True,0.5365418133539321,0.3580338741520724,0.17850793920185976,6,0.0,4.8929209360041614,100.0,0.33802439597956024,0.04235814409890655,0.43882869772301886,0.5452794460513812,0.45472055394861877
gpt2-small-sae,10,15562,0.6595177025257921,0.3404822974742079,4.759527685004223,4.2251,0.9954,4,True,0.7544072784594991,0.6412976980209351,0.113109580438564,6,0.0,6.439450375068714,100.0,0.33802439597956024,0.04235814409890655,0.3241069842164672,0.6107875628844787,0.38921243711552134
gpt2-small-sae,10,17243,0.4693138114113144,0.5306861885886855,4.72519628838833,2.0317,0.5304000000000001,2,False,,,,1,0.0,3.330441690047702,99.9,0.33802439597956024,0.04235814409890655,0.5015192817236412,0.4790957249996067,0.5209042750003934
gpt2-small-sae,10,20265,0.35923508767536044,0.6407649123246395,4.5755127217131095,3.8617,0.9971,3,True,0.4855948090553283,0.3960810725592316,0.08951373649609673,3,0.0,-0.3761000042544377,36.0,0.33802439597956024,0.04235814409890655,0.5863656015937547,0.3220934978037514,0.6779065021962486
gpt2-small-sae,10,21878,0.27833663284377436,0.7216633671562256,4.9999999996,2.5,0.5,5,False,0.27084052438494466,0.1901229655669355,0.08071755881800916,10,0.0,-1.4091213013585915,7.9,0.33802439597956024,0.04235814409890655,0.7216633670984925,0.2783366328437743,0.7216633671562257
gpt2-small-sae,10,24347,0.5495783953729851,0.45042160462701486,4.143998938895164,2.4961,0.8193,3,True,0.6031280755996704,0.4842839539051056,0.11884412169456482,3,0.0,4.5292282472307,100.0,0.33802439597956024,0.04235814409890655,0.37330933032596136,0.5298740987325962,0.47012590126740383
gpt2-small-sae,10,27166,0.40656731403111707,0.593432685968883,4.999999999592702,2.4775,0.4955,0,False,,,,0,,1.6181756663254359,94.6,0.33802439597956024,0.04235814409890655,0.5934326859205422,0.4065673140311172,0.5934326859688828
gpt2-small-sae,10,27300,0.764693261156701,0.235306738843299,4.7025642894604855,2.0781,0.5801000000000001,1,True,,,,0,,10.185424498688201,100.0,0.33802439597956024,0.04235814409890655,0.2213090134307805,0.769460074603528,0.23053992539647195
gpt2-xl,0,440,0.35269178789646183,0.6473082121035382,3.39288221765861,0.22299999999999998,0.1022,0,False,,,,0,,0.7266925941940265,79.4,0.36830621696710797,0.04074608470465467,0.4392481044380965,0.397916094964383,0.602083905035617
gpt2-xl,0,1149,0.6564382752892951,0.3435617247107049,3.9829811524595047,1.9692,0.651,1,True,,,,0,,7.538415388876436,100.0,0.36830621696710797,0.04074608470465467,0.2736799748458437,0.6754671289411395,0.32453287105886053
gpt2-xl,0,1749,0.3575390623707482,0.6424609376292518,1.6857740630152989,0.8903000000000002,0.6586000000000001,1,True,,,,0,,0.11065756698855879,54.900000000000006,0.36830621696710797,0.04074608470465467,0.2166087970311765,0.3728150795648348,0.6271849204351652
gpt2-xl,0,2725,0.43320161445353345,0.5667983855464666,4.997258923754871,4.7228,0.9717,5,True,0.40895558218932415,0.326072941656534,0.08288264053279015,10,0.0,1.56969194370537,93.7,0.36830621696710797,0.04074608470465467,0.5664876580283869,0.432265017865541,0.567734982134459
gpt2-xl,0,3057,0.4168787005852556,0.5831212994147443,4.721142684985145,3.1073,0.8348,4,True,0.43212211536633355,0.3742779866291299,0.057844128737203626,6,0.0,1.2275332331714672,90.2,0.36830621696710797,0.04074608470465467,0.5505997714381906,0.4183233900636912,0.5816766099363089
gpt2-xl,0,3124,0.26677586697109545,0.7332241330289045,1.3172086671377687,1.1566,0.9996,1,True,,,,0,,-1.5290055263821352,5.800000000000001,0.36830621696710797,0.04074608470465467,0.19316183659604985,0.3060052282752564,0.6939947717247437
gpt2-xl,0,3279,0.34038630171925366,0.6596136982807463,4.992055581126047,4.2958,0.9124,5,True,0.2903857058056773,0.2364021398781458,0.05398356592753151,10,0.0,-0.6905188662588264,25.5,0.36830621696710797,0.04074608470465467,0.6585656487779185,0.3401702767523637,0.6598297232476362
gpt2-xl,0,3533,0.4400482159315235,0.5599517840684765,4.71158784358136,3.5272,0.9871,5,True,0.41832529935305646,0.2797325516065914,0.13859274774646507,10,0.0,1.5439213015015933,93.7,0.36830621696710797,0.04074608470465467,0.5276524037617457,0.4312149650954126,0.5687850349045874
gpt2-xl,0,3696,0.35856923250870004,0.6414307674913,2.205627177209561,0.2741999999999997,0.1516999999999999,0,False,,,,0,,0.09151618189102115,54.50000000000001,0.36830621696710797,0.04074608470465467,0.28295142661543965,0.3720351430662861,0.627964856933714
gpt2-xl,0,3943,0.36085117678300144,0.6391488232169986,4.961949024166882,4.7412,0.9996,5,True,0.26876049903388544,0.2117287877717253,0.05703171126216014,10,0.0,-0.4084481793583177,34.2,0.36830621696710797,0.04074608470465467,0.6342847759317995,0.351663552853512,0.6483364471464881
gpt2-xl,0,4297,0.3683754864711146,0.6316245135288854,4.992072252135786,4.7038,0.9973,5,True,0.3532752744453689,0.2860607036315981,0.0672145708137708,10,0.0,-0.02767144899562457,49.7,0.36830621696710797,0.04074608470465467,0.6306230415512627,0.3671787137624317,0.6328212862375683
gpt2-xl,0,4405,0.2237467372143027,0.7762532627856973,1.7694649601235397,0.9299000000000001,0.6707,1,True,,,,0,,-1.0300465840085598,15.2,0.36830621696710797,0.04074608470465467,0.2747105897361723,0.326335851605355,0.6736641483946451
gpt2-xl,0,4679,0.5243247324521192,0.4756752675478808,4.987831349200144,4.7467999999999995,0.9944,5,True,0.5483709544914401,0.2946805953979492,0.2536903590934909,10,0.0,3.952101967959393,99.9,0.36830621696710797,0.04074608470465467,0.4745176023028972,0.5293388985150138,0.4706611014849862
gpt2-xl,0,4842,0.4655308137127865,0.5344691862872135,4.350576262389827,2.6074,0.8326,2,True,,,,1,0.0,2.159966963055456,97.39999999999999,0.36830621696710797,0.04074608470465467,0.4650497909679916,0.4563164138030213,0.5436835861969787
gpt2-xl,0,5085,0.4235620678191591,0.5764379321808408,4.564792766070574,1.8676,0.5608,1,True,,,,0,,1.2892076266405856,91.5,0.36830621696710797,0.04074608470465467,0.5262639405815565,0.4208363801240921,0.5791636198759079
gpt2-xl,0,5551,0.5475881928428448,0.45241180715715523,3.26896894899318,3.011199999999999,0.9979,3,True,0.5622214600775925,0.5450045737621452,0.017216886315447377,3,0.0,1.366562207769505,92.4,0.36830621696710797,0.04074608470465467,0.2957840299509262,0.4239882764390641,0.5760117235609359
gpt2-xl,0,5781,0.3824214631987673,0.6175785368012328,4.4081674829652,2.7931,0.8194000000000001,4,True,0.3547861737984797,0.1932324824700499,0.1615536913284298,6,0.0,1.314876060753099,91.60000000000001,0.36830621696710797,0.04074608470465467,0.5444779248208843,0.4218822683146764,0.5781177316853237
gpt2-xl,0,5960,0.38335312548293,0.61664687451707,4.997459403510988,4.7387,0.9772,5,True,0.38377506634504993,0.2555676241694209,0.12820744217562902,10,0.0,0.3847416004940907,66.0,0.36830621696710797,0.04074608470465467,0.6163335443401984,0.3839829308102446,0.6160170691897554
gpt2-xl,0,6114,0.5229982979530988,0.4770017020469012,4.264101266997221,3.2512000000000003,0.9803,4,True,0.5561356544494629,0.481134295463562,0.07500135898590088,6,0.0,2.7727598502908886,99.1,0.36830621696710797,0.04074608470465467,0.4067967124116045,0.4812853246927261,0.5187146753072739
gpt2-xl,0,6314,0.538671606209204,0.46132839379079604,4.996712364220541,4.5967,0.9551,5,True,0.5178570449352264,0.444060299154503,0.07379674578072343,10,0.0,4.181212128243695,100.0,0.36830621696710797,0.04074608470465467,0.4610250578440947,0.538674240512655,0.461325759487345
gpt2-xl,20,328,0.4486463163130623,0.5513536836869377,4.999836019925722,4.9643,0.9997,5,True,0.4240892597222415,0.3670054832690403,0.057083776453201174,10,0.0,1.981933625446908,96.3,0.36830621696710797,0.04074608470465467,0.5513356014833368,0.449062252348571,0.550937747651429
gpt2-xl,20,1004,0.4908354804078607,0.5091645195921393,4.841385524849695,3.8552999999999997,0.997,5,True,0.5033494225229417,0.3396155035724941,0.1637339189504476,10,0.0,3.1164182370461804,99.7,0.36830621696710797,0.04074608470465467,0.4930123469840864,0.4952880584289222,0.5047119415710778
gpt2-xl,20,1406,0.396551267629806,0.603448732370194,4.999516347234949,4.9277,0.9997,5,True,0.3964950889348984,0.2776967585086822,0.11879833042621618,10,0.0,0.6976804414105647,78.7,0.36830621696710797,0.04074608470465467,0.6033903604405986,0.3967339633296037,0.6032660366703964
gpt2-xl,20,1424,0.40219451538950374,0.5978054846104963,4.972257388115535,4.7278,0.9926,5,True,0.41269880533218384,0.3269313871860504,0.08576741814613342,10,0.0,0.8339765259770135,83.1,0.36830621696710797,0.04074608470465467,0.5944885475021057,0.402287495136261,0.5977125048637391
gpt2-xl,20,1790,0.5248037818296551,0.47519621817034485,4.980423443064821,4.7539,0.9966,5,True,0.48470503091812134,0.419874464280936,0.06483056663718534,10,0.0,3.7287378918643275,99.9,0.36830621696710797,0.04074608470465467,0.4733356770062662,0.5202376869504673,0.47976231304953265
