2025-06-12 22:01:45,641 - root - INFO - ================================================================================
2025-06-12 22:01:45,701 - root - INFO - CONFIGURATION PARAMETERS
2025-06-12 22:01:45,702 - root - INFO - ================================================================================
2025-06-12 22:01:45,703 - root - INFO - ACTIVATION_PERCENTILE = 90
2025-06-12 22:01:45,703 - root - INFO - AGG_METHOD = mean
2025-06-12 22:01:45,704 - root - INFO - BATCH_SIZE = 2
2025-06-12 22:01:45,705 - root - INFO - CLUSTER_EMBEDDING_MODEL_NAME = Alibaba-NLP/gte-Qwen2-1.5B-instruct
2025-06-12 22:01:45,705 - root - INFO - CLUSTER_MAX_SEQ_LEN = 8192
2025-06-12 22:01:45,706 - root - INFO - CLUSTER_METHOD = KMeans
2025-06-12 22:01:45,707 - root - INFO - CLUSTER_N_SAMPLES = 1000
2025-06-12 22:01:45,708 - root - INFO - CONTROL_BATCH_SIZE = 64
2025-06-12 22:01:45,709 - root - INFO - CONTROL_DATA = cosmopedia
2025-06-12 22:01:45,709 - root - INFO - CONTROL_DATA_FILES = None
2025-06-12 22:01:45,710 - root - INFO - CONTROL_SPLIT = train
2025-06-12 22:01:45,711 - root - INFO - DATA_FILES = None
2025-06-12 22:01:45,712 - root - INFO - DEVICE = cuda
2025-06-12 22:01:45,713 - root - INFO - END_INTERVAL = 0.75
2025-06-12 22:01:45,713 - root - INFO - EVALUATION_TEXT_GENERATOR_NAME = gemini-1.5-pro
2025-06-12 22:01:45,714 - root - INFO - EXPLAIN_BATCH_SIZE = 2
2025-06-12 22:01:45,715 - root - INFO - EXPLAIN_FILE = gpt2-xl_layer0_layer20_layer40_60-samples.csv
2025-06-12 22:01:45,715 - root - INFO - FILTER_FOR_POSITIVE_ACTIVATIONS = True
2025-06-12 22:01:45,716 - root - INFO - HOOK_ID = mlp.hook_post
2025-06-12 22:01:45,717 - root - INFO - HOOK_NAME = blocks.40.mlp.hook_post
2025-06-12 22:01:45,717 - root - INFO - LAYER_ID = 40
2025-06-12 22:01:45,717 - root - INFO - MAX_CLUSTER_SIZE = 20
2025-06-12 22:01:45,718 - root - INFO - MAX_TEXT_LENGTH = 512
2025-06-12 22:01:45,719 - root - INFO - METHOD_NAME = GPT-explain
2025-06-12 22:01:45,720 - root - INFO - MULTI_EVAL = True
2025-06-12 22:01:45,720 - root - INFO - N_CLUSTERS = 5
2025-06-12 22:01:45,721 - root - INFO - N_SAMPLES = 10
2025-06-12 22:01:45,722 - root - INFO - PERCENTILE_STEP = 0.00025
2025-06-12 22:01:45,722 - root - INFO - PROMPT_INSTRUCTION = You are a meticulous AI researcher conducting an important investigation into a specific neuron inside a language model that activates in response to text excerpts. Each text starts with ">" and has a header indicated by === Text #1234 ===, where #1234 can be any number and is the identifier of the text.
Neurons activate on a word-by-word basis. Also, neuron activations can only depend on words before the word it activates on, so the description cannot depend on words that come after, and should only depend on words that come before the activation.
Your task is to describe what the common pattern is within the following texts. From the provided list of text excerpts, identify the concepts that trigger the activation of a particular feature. If a recurring pattern or theme emerges where these concepts appear consistently, describe this pattern. Focus especially on the spans and tokens in each example that are inside a set of [delimiters] and consider the contexts they are in. The highlighted spans correspond to very important patterns.
At the beginning, before the list of texts, there will be a list of the highlighted tokens with their activation values. At the end, following 'Description: ', your task is to write the description that fits the above criteria the best.
Do NOT just list the highlighted words!
Do NOT cite any words from the texts using quotation marks, but try to find overarching concepts instead!
Do NOT write an entire sentence!
Do NOT finish the description with a full stop!
Do NOT mention the [delimiters] in the description!
Do NOT include phrases like 'highlighted spans', 'Concepts of', or 'Concepts related to', and instead only state the actual semantics!
Do NOT start with 'Description:' and instead only state the description itself!
2025-06-12 22:01:45,723 - root - INFO - PROMPT_SAMPLE_INSTRUCTION = Generate 10 sentences with a length of 512 words, one per line, with no additional formatting, introduction, or explanation. Each sentence should be a complete, standalone text sample that can be saved as an individual row in a text file. The sentences should include:

2025-06-12 22:01:45,724 - root - INFO - RANDOMIZE_DESCRIPTIONS = False
2025-06-12 22:01:45,725 - root - INFO - RANDOMIZE_SENTENCES = False
2025-06-12 22:01:45,725 - root - INFO - SAVE_ACTIVATIONS = True
2025-06-12 22:01:45,726 - root - INFO - SPLIT = train
2025-06-12 22:01:45,727 - root - INFO - START_INTERVAL = 0.5
2025-06-12 22:01:45,727 - root - INFO - STREAMING = True
2025-06-12 22:01:45,728 - root - INFO - SUBSET_SIZE = 1000
2025-06-12 22:01:45,729 - root - INFO - SYSTEM_INSTRUCTION = assistant
2025-06-12 22:01:45,729 - root - INFO - TARGET_DATA = c4
2025-06-12 22:01:45,730 - root - INFO - TARGET_MODEL_NAME = gpt2-xl
2025-06-12 22:01:45,731 - root - INFO - TEXT_GENERATOR_NAME = gemini-1.5-pro
2025-06-12 22:01:45,732 - root - INFO - UNIT_ID = 824
2025-06-12 22:01:45,733 - root - INFO - USE_API = True
2025-06-12 22:01:45,733 - root - INFO - ================================================================================
2025-06-12 22:01:45,734 - root - INFO - ANALYSIS RESULTS
2025-06-12 22:01:45,734 - root - INFO - ================================================================================
2025-06-12 22:01:45,735 - root - INFO - Analysis results will be saved to: logs/gpt2-xl_layer-40_unit-824_2025-06-12_20-01-45.log
2025-06-12 22:10:28,503 - root - INFO - Reached 1000 samples.
2025-06-12 22:10:34,442 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device_name: cuda
2025-06-12 22:10:34,443 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: Alibaba-NLP/gte-Qwen2-1.5B-instruct
2025-06-12 22:11:09,690 - sentence_transformers.SentenceTransformer - INFO - 1 prompts are loaded, with the keys: ['query']
2025-06-12 22:11:44,148 - root - INFO - Number of candidates: 1001
2025-06-12 22:11:46,831 - root - INFO - 
---
> CLUSTER #0 (Number of samples: 20)

2025-06-12 22:11:46,832 - root - INFO - You are a meticulous AI researcher conducting an important investigation into a specific neuron inside a language model that activates in response to text excerpts. Each text starts with ">" and has a header indicated by === Text #1234 ===, where #1234 can be any number and is the identifier of the text.
Neurons activate on a word-by-word basis. Also, neuron activations can only depend on words before the word it activates on, so the description cannot depend on words that come after, and should only depend on words that come before the activation.
Your task is to describe what the common pattern is within the following texts. From the provided list of text excerpts, identify the concepts that trigger the activation of a particular feature. If a recurring pattern or theme emerges where these concepts appear consistently, describe this pattern. Focus especially on the spans and tokens in each example that are inside a set of [delimiters] and consider the contexts they are in. The highlighted spans correspond to very important patterns.
At the beginning, before the list of texts, there will be a list of the highlighted tokens with their activation values. At the end, following 'Description: ', your task is to write the description that fits the above criteria the best.
Do NOT just list the highlighted words!
Do NOT cite any words from the texts using quotation marks, but try to find overarching concepts instead!
Do NOT write an entire sentence!
Do NOT finish the description with a full stop!
Do NOT mention the [delimiters] in the description!
Do NOT include phrases like 'highlighted spans', 'Concepts of', or 'Concepts related to', and instead only state the actual semantics!
Do NOT start with 'Description:' and instead only state the description itself!

=== Summary of highlights ===
Text #1:  including (2.962179183959961)
Text #5:  have (0.6565939784049988)
Text #5:  overhaul (0.153577521443367)
Text #5:  for (0.11812630295753479)
Text #5: - (0.0027435736265033484)
Text #5:  C (0.7297582030296326)
Text #5:  slipped (0.12171352654695511)
Text #5:  with (0.7340874671936035)
Text #5:  half (0.04251917451620102)
Text #5:  Josh (1.334018588066101)
Text #6:  a (0.058343786746263504)
Text #6:  this (0.06051696091890335)
Text #6:  seen (0.029180195182561874)
Text #6:  the (0.37414073944091797)
Text #6: . (0.13978025317192078)
Text #6: 2 (0.7192289233207703)
Text #6:  the (0.19986958801746368)
Text #6: . (0.3123323321342468)
Text #6:  trail (0.43345603346824646)
Text #6:  leaders (1.0411103963851929)
Text #6: ors (1.255986213684082)
Text #6:  points (0.2971067726612091)
Text #6:  have (0.6565939784049988)
Text #6:  overhaul (0.153577521443367)
Text #6:  for (0.11812630295753479)
Text #6: - (0.0027435736265033484)
Text #6:  C (0.7297582030296326)
Text #6:  slipped (0.12171352654695511)
Text #6:  with (0.7340874671936035)
Text #6:  half (0.04251917451620102)
Text #6:  Josh (1.334018588066101)
Text #7:  a (0.058343786746263504)
Text #7:  this (0.06051696091890335)
Text #7:  seen (0.029180195182561874)
Text #7:  the (0.37414073944091797)
Text #7: . (0.13978025317192078)
Text #7: 2 (0.7192289233207703)
Text #7:  the (0.19986958801746368)
Text #7: . (0.3123323321342468)
Text #7:  trail (0.43345603346824646)
Text #7:  leaders (1.0411103963851929)
Text #7: ors (1.255986213684082)
Text #7:  points (0.2971067726612091)
Text #7:  have (0.6565939784049988)
Text #7:  overhaul (0.153577521443367)
Text #7:  for (0.11812630295753479)
Text #7: - (0.0027435736265033484)
Text #7:  C (0.7297582030296326)
Text #7:  slipped (0.12171352654695511)
Text #7:  with (0.7340874671936035)
Text #7:  half (0.04251917451620102)
Text #7:  Josh (1.334018588066101)
Text #8:  strict (0.6485012769699097)
Text #8:  have (0.4863254725933075)
Text #8:  have (0.4527184069156647)
Text #8:  have (0.10173145681619644)
Text #8: , (0.3585110902786255)
Text #8: , (0.12142737954854965)
Text #8:  be (0.6308110952377319)
Text #8:  out (0.8611955046653748)
Text #8:  while (2.5313103199005127)
Text #9:  strict (0.6485012769699097)
Text #9:  have (0.4863254725933075)
Text #9:  have (0.4527184069156647)
Text #9:  have (0.10173145681619644)
Text #9: , (0.3585110902786255)
Text #9: , (0.12142737954854965)
Text #9:  be (0.6308110952377319)
Text #9:  out (0.8611955046653748)
Text #9:  while (2.5313103199005127)
Text #10:  strict (0.6485012769699097)
Text #10:  have (0.4863254725933075)
Text #10:  have (0.4527184069156647)
Text #10:  have (0.10173145681619644)
Text #10: , (0.3585110902786255)
Text #10: , (0.12142737954854965)
Text #10:  be (0.6308110952377319)
Text #10:  out (0.8611955046653748)
Text #10:  while (2.5313103199005127)
Text #11:  strict (0.6485012769699097)
Text #11:  have (0.4863254725933075)
Text #11:  have (0.4527184069156647)
Text #11:  have (0.10173145681619644)
Text #11: , (0.3585110902786255)
Text #11: , (0.12142737954854965)
Text #11:  be (0.6308110952377319)
Text #11:  out (0.8611955046653748)
Text #11:  while (2.5313103199005127)
Text #12:  strict (0.6485012769699097)
Text #12:  have (0.4863254725933075)
Text #12:  have (0.4527184069156647)
Text #12:  have (0.10173145681619644)
Text #12: , (0.3585110902786255)
Text #12: , (0.12142737954854965)
Text #12:  be (0.6308110952377319)
Text #12:  out (0.8611955046653748)
Text #12:  while (2.5313103199005127)
Text #13:  strict (0.6485012769699097)
Text #13:  have (0.4863254725933075)
Text #13:  have (0.4527184069156647)
Text #13:  have (0.10173145681619644)
Text #13: , (0.3585110902786255)
Text #13: , (0.12142737954854965)
Text #13:  be (0.6308110952377319)
Text #13:  out (0.8611955046653748)
Text #13:  while (2.5313103199005127)
Text #14:  strict (0.6485012769699097)
Text #14:  have (0.4863254725933075)
Text #14:  have (0.4527184069156647)
Text #14:  have (0.10173145681619644)
Text #14: , (0.3585110902786255)
Text #14: , (0.12142737954854965)
Text #14:  be (0.6308110952377319)
Text #14:  out (0.8611955046653748)
Text #14:  while (2.5313103199005127)
Text #15:  strict (0.6485012769699097)
Text #15:  have (0.4863254725933075)
Text #15:  have (0.4527184069156647)
Text #15:  have (0.10173145681619644)
Text #15: , (0.3585110902786255)
Text #15: , (0.12142737954854965)
Text #15:  be (0.6308110952377319)
Text #15:  out (0.8611955046653748)
Text #15:  while (2.5313103199005127)
Text #16:  strict (0.6485012769699097)
Text #16:  have (0.4863254725933075)
Text #16:  have (0.4527184069156647)
Text #16:  have (0.10173145681619644)
Text #16: , (0.3585110902786255)
Text #16: , (0.12142737954854965)
Text #16:  be (0.6308110952377319)
Text #16:  out (0.8611955046653748)
Text #16:  while (2.5313103199005127)
Text #17:  strict (0.6485012769699097)
Text #17:  have (0.4863254725933075)
Text #17:  have (0.4527184069156647)
Text #17:  have (0.10173145681619644)
Text #17: , (0.3585110902786255)
Text #17: , (0.12142737954854965)
Text #17:  be (0.6308110952377319)
Text #17:  out (0.8611955046653748)
Text #17:  while (2.5313103199005127)
Text #18:  need (0.2992035150527954)
Text #18:  careful (0.24323150515556335)
Text #18:  remain (0.03872036561369896)
Text #18:  in (0.3474646508693695)
Text #18:  safe (0.18355177342891693)
Text #18:  questions (0.42294347286224365)
Text #18:  types (0.051706504076719284)
Text #18:  behind (0.19038371741771698)
Text #18:  down (0.3106321692466736)
Text #18:  revealed (0.24020124971866608)
Text #18:  be (0.051965247839689255)
Text #19:  need (0.2992035150527954)
Text #19:  careful (0.24323150515556335)
Text #19:  remain (0.03872036561369896)
Text #19:  in (0.3474646508693695)
Text #19:  safe (0.18355177342891693)
Text #19:  questions (0.42294347286224365)
Text #19:  types (0.051706504076719284)
Text #19:  behind (0.19038371741771698)
Text #19:  down (0.3106321692466736)
Text #19:  revealed (0.24020124971866608)
Text #19:  be (0.051965247839689255)
Text #20:  need (0.2992035150527954)
Text #20:  careful (0.24323150515556335)
Text #20:  remain (0.03872036561369896)
Text #20:  in (0.3474646508693695)
Text #20:  safe (0.18355177342891693)
Text #20:  questions (0.42294347286224365)
Text #20:  types (0.051706504076719284)
Text #20:  behind (0.19038371741771698)
Text #20:  down (0.3106321692466736)
Text #20:  revealed (0.24020124971866608)
Text #20:  be (0.051965247839689255)

=== Text #1 ===
> TWO games into the new year and WGC are in something of[ a crisis.]
Their second defeat of 2017,[ this] time at league leaders London Colney, has[ seen] Adam Fisher's side concede 11 goals in two losses that effectively end any promotion aspirations from[ the] Spartan South Midlands League Premier this season[.] They were beaten 5-[2 at lowly St] Margaretsbury[ the] previous Monday[.]
They now[ trail] long-time[ leaders] and Saturday's vict[ors] by 19[ points,] even though they have three games in hand. WGC are also out of all the cup competitions they entered this season.
Certainly, manager Fisher is going to[ have] to make a major[ overhaul] of his defence.
He welcomed back Martin Standen into central defence[ for] this one, switched newcomer Louis Lee to right-back and preferred Sean Brettell to Jay Welsh in the other full-back position. Lee Robins was restored upfront.
Despite the ultimately comprehensive London Colney victory, this was a very strange game, that split conveniently into three very differing thirds.
In the opening 30 minutes, hosts Colney dominated and overran WGC with a devastating three goal in 16 minute spell.
There was just five minutes gone when the leaders struck first.
Ex-WGC man Dave Parkinson, who was a thorn in his former team's side for the 75 minutes he was on the pitch, outpaced Brettell down the right. His over[-]hit cross to the far post was retrieved by home top scorer Jon[ C]lements, who turned inside Lee and shot home under keeper Jack Metcalfe on his near post.
On 14 minutes the lead was doubled, a long ball found home skipper Greg Shaw, he chipped into the middle and Clements netted his second with a stooping header past Metcalfe.
Two minutes later, Parkinson scored a fine solo third. Again he outpaced Brettell,[ slipped inside] Yasin Boodhoo's challenge and ended[ with] a finely placed shot beyond Metcalfe into the far corner.
At his point it looked as though WGC might be half-a-dozen in arrears by the interval, as they could barely get across the[ half]-way line.
It took 25 minutes for them to fashion their first opening, a shooting chance for[ Josh Br]onti, well blocked by Colney defender Gregg Douglas.
And Bronti played a part in the Citizens pulling a fine goal back to reduce arrears on 29 minutes, getting away down the right to pull over a

=== Text #2 ===
> TWO games into the new year and WGC are in something of[ a crisis.]
Their second defeat of 2017,[ this] time at league leaders London Colney, has[ seen] Adam Fisher's side concede 11 goals in two losses that effectively end any promotion aspirations from[ the] Spartan South Midlands League Premier this season[.] They were beaten 5-[2 at lowly St] Margaretsbury[ the] previous Monday[.]
They now[ trail] long-time[ leaders] and Saturday's vict[ors] by 19[ points,] even though they have three games in hand. WGC are also out of all the cup competitions they entered this season.
Certainly, manager Fisher is going to[ have] to make a major[ overhaul] of his defence.
He welcomed back Martin Standen into central defence[ for] this one, switched newcomer Louis Lee to right-back and preferred Sean Brettell to Jay Welsh in the other full-back position. Lee Robins was restored upfront.
Despite the ultimately comprehensive London Colney victory, this was a very strange game, that split conveniently into three very differing thirds.
In the opening 30 minutes, hosts Colney dominated and overran WGC with a devastating three goal in 16 minute spell.
There was just five minutes gone when the leaders struck first.
Ex-WGC man Dave Parkinson, who was a thorn in his former team's side for the 75 minutes he was on the pitch, outpaced Brettell down the right. His over[-]hit cross to the far post was retrieved by home top scorer Jon[ C]lements, who turned inside Lee and shot home under keeper Jack Metcalfe on his near post.
On 14 minutes the lead was doubled, a long ball found home skipper Greg Shaw, he chipped into the middle and Clements netted his second with a stooping header past Metcalfe.
Two minutes later, Parkinson scored a fine solo third. Again he outpaced Brettell,[ slipped inside] Yasin Boodhoo's challenge and ended[ with] a finely placed shot beyond Metcalfe into the far corner.
At his point it looked as though WGC might be half-a-dozen in arrears by the interval, as they could barely get across the[ half]-way line.
It took 25 minutes for them to fashion their first opening, a shooting chance for[ Josh Br]onti, well blocked by Colney defender Gregg Douglas.
And Bronti played a part in the Citizens pulling a fine goal back to reduce arrears on 29 minutes, getting away down the right to pull over a

=== Text #3 ===
> TWO games into the new year and WGC are in something of[ a crisis.]
Their second defeat of 2017,[ this] time at league leaders London Colney, has[ seen] Adam Fisher's side concede 11 goals in two losses that effectively end any promotion aspirations from[ the] Spartan South Midlands League Premier this season[.] They were beaten 5-[2 at lowly St] Margaretsbury[ the] previous Monday[.]
They now[ trail] long-time[ leaders] and Saturday's vict[ors] by 19[ points,] even though they have three games in hand. WGC are also out of all the cup competitions they entered this season.
Certainly, manager Fisher is going to[ have] to make a major[ overhaul] of his defence.
He welcomed back Martin Standen into central defence[ for] this one, switched newcomer Louis Lee to right-back and preferred Sean Brettell to Jay Welsh in the other full-back position. Lee Robins was restored upfront.
Despite the ultimately comprehensive London Colney victory, this was a very strange game, that split conveniently into three very differing thirds.
In the opening 30 minutes, hosts Colney dominated and overran WGC with a devastating three goal in 16 minute spell.
There was just five minutes gone when the leaders struck first.
Ex-WGC man Dave Parkinson, who was a thorn in his former team's side for the 75 minutes he was on the pitch, outpaced Brettell down the right. His over[-]hit cross to the far post was retrieved by home top scorer Jon[ C]lements, who turned inside Lee and shot home under keeper Jack Metcalfe on his near post.
On 14 minutes the lead was doubled, a long ball found home skipper Greg Shaw, he chipped into the middle and Clements netted his second with a stooping header past Metcalfe.
Two minutes later, Parkinson scored a fine solo third. Again he outpaced Brettell,[ slipped inside] Yasin Boodhoo's challenge and ended[ with] a finely placed shot beyond Metcalfe into the far corner.
At his point it looked as though WGC might be half-a-dozen in arrears by the interval, as they could barely get across the[ half]-way line.
It took 25 minutes for them to fashion their first opening, a shooting chance for[ Josh Br]onti, well blocked by Colney defender Gregg Douglas.
And Bronti played a part in the Citizens pulling a fine goal back to reduce arrears on 29 minutes, getting away down the right to pull over a

=== Text #4 ===
> TWO games into the new year and WGC are in something of[ a crisis.]
Their second defeat of 2017,[ this] time at league leaders London Colney, has[ seen] Adam Fisher's side concede 11 goals in two losses that effectively end any promotion aspirations from[ the] Spartan South Midlands League Premier this season[.] They were beaten 5-[2 at lowly St] Margaretsbury[ the] previous Monday[.]
They now[ trail] long-time[ leaders] and Saturday's vict[ors] by 19[ points,] even though they have three games in hand. WGC are also out of all the cup competitions they entered this season.
Certainly, manager Fisher is going to[ have] to make a major[ overhaul] of his defence.
He welcomed back Martin Standen into central defence[ for] this one, switched newcomer Louis Lee to right-back and preferred Sean Brettell to Jay Welsh in the other full-back position. Lee Robins was restored upfront.
Despite the ultimately comprehensive London Colney victory, this was a very strange game, that split conveniently into three very differing thirds.
In the opening 30 minutes, hosts Colney dominated and overran WGC with a devastating three goal in 16 minute spell.
There was just five minutes gone when the leaders struck first.
Ex-WGC man Dave Parkinson, who was a thorn in his former team's side for the 75 minutes he was on the pitch, outpaced Brettell down the right. His over[-]hit cross to the far post was retrieved by home top scorer Jon[ C]lements, who turned inside Lee and shot home under keeper Jack Metcalfe on his near post.
On 14 minutes the lead was doubled, a long ball found home skipper Greg Shaw, he chipped into the middle and Clements netted his second with a stooping header past Metcalfe.
Two minutes later, Parkinson scored a fine solo third. Again he outpaced Brettell,[ slipped inside] Yasin Boodhoo's challenge and ended[ with] a finely placed shot beyond Metcalfe into the far corner.
At his point it looked as though WGC might be half-a-dozen in arrears by the interval, as they could barely get across the[ half]-way line.
It took 25 minutes for them to fashion their first opening, a shooting chance for[ Josh Br]onti, well blocked by Colney defender Gregg Douglas.
And Bronti played a part in the Citizens pulling a fine goal back to reduce arrears on 29 minutes, getting away down the right to pull over a

=== Text #5 ===
> TWO games into the new year and WGC are in something of[ a crisis.]
Their second defeat of 2017,[ this] time at league leaders London Colney, has[ seen] Adam Fisher's side concede 11 goals in two losses that effectively end any promotion aspirations from[ the] Spartan South Midlands League Premier this season[.] They were beaten 5-[2 at lowly St] Margaretsbury[ the] previous Monday[.]
They now[ trail] long-time[ leaders] and Saturday's vict[ors] by 19[ points,] even though they have three games in hand. WGC are also out of all the cup competitions they entered this season.
Certainly, manager Fisher is going to[ have] to make a major[ overhaul] of his defence.
He welcomed back Martin Standen into central defence[ for] this one, switched newcomer Louis Lee to right-back and preferred Sean Brettell to Jay Welsh in the other full-back position. Lee Robins was restored upfront.
Despite the ultimately comprehensive London Colney victory, this was a very strange game, that split conveniently into three very differing thirds.
In the opening 30 minutes, hosts Colney dominated and overran WGC with a devastating three goal in 16 minute spell.
There was just five minutes gone when the leaders struck first.
Ex-WGC man Dave Parkinson, who was a thorn in his former team's side for the 75 minutes he was on the pitch, outpaced Brettell down the right. His over[-]hit cross to the far post was retrieved by home top scorer Jon[ C]lements, who turned inside Lee and shot home under keeper Jack Metcalfe on his near post.
On 14 minutes the lead was doubled, a long ball found home skipper Greg Shaw, he chipped into the middle and Clements netted his second with a stooping header past Metcalfe.
Two minutes later, Parkinson scored a fine solo third. Again he outpaced Brettell,[ slipped inside] Yasin Boodhoo's challenge and ended[ with] a finely placed shot beyond Metcalfe into the far corner.
At his point it looked as though WGC might be half-a-dozen in arrears by the interval, as they could barely get across the[ half]-way line.
It took 25 minutes for them to fashion their first opening, a shooting chance for[ Josh Br]onti, well blocked by Colney defender Gregg Douglas.
And Bronti played a part in the Citizens pulling a fine goal back to reduce arrears on 29 minutes, getting away down the right to pull over a

=== Text #6 ===
> TWO games into the new year and WGC are in something of[ a crisis.]
Their second defeat of 2017,[ this] time at league leaders London Colney, has[ seen] Adam Fisher's side concede 11 goals in two losses that effectively end any promotion aspirations from[ the] Spartan South Midlands League Premier this season[.] They were beaten 5-[2 at lowly St] Margaretsbury[ the] previous Monday[.]
They now[ trail] long-time[ leaders] and Saturday's vict[ors] by 19[ points,] even though they have three games in hand. WGC are also out of all the cup competitions they entered this season.
Certainly, manager Fisher is going to[ have] to make a major[ overhaul] of his defence.
He welcomed back Martin Standen into central defence[ for] this one, switched newcomer Louis Lee to right-back and preferred Sean Brettell to Jay Welsh in the other full-back position. Lee Robins was restored upfront.
Despite the ultimately comprehensive London Colney victory, this was a very strange game, that split conveniently into three very differing thirds.
In the opening 30 minutes, hosts Colney dominated and overran WGC with a devastating three goal in 16 minute spell.
There was just five minutes gone when the leaders struck first.
Ex-WGC man Dave Parkinson, who was a thorn in his former team's side for the 75 minutes he was on the pitch, outpaced Brettell down the right. His over[-]hit cross to the far post was retrieved by home top scorer Jon[ C]lements, who turned inside Lee and shot home under keeper Jack Metcalfe on his near post.
On 14 minutes the lead was doubled, a long ball found home skipper Greg Shaw, he chipped into the middle and Clements netted his second with a stooping header past Metcalfe.
Two minutes later, Parkinson scored a fine solo third. Again he outpaced Brettell,[ slipped inside] Yasin Boodhoo's challenge and ended[ with] a finely placed shot beyond Metcalfe into the far corner.
At his point it looked as though WGC might be half-a-dozen in arrears by the interval, as they could barely get across the[ half]-way line.
It took 25 minutes for them to fashion their first opening, a shooting chance for[ Josh Br]onti, well blocked by Colney defender Gregg Douglas.
And Bronti played a part in the Citizens pulling a fine goal back to reduce arrears on 29 minutes, getting away down the right to pull over a

=== Text #7 ===
> TWO games into the new year and WGC are in something of[ a crisis.]
Their second defeat of 2017,[ this] time at league leaders London Colney, has[ seen] Adam Fisher's side concede 11 goals in two losses that effectively end any promotion aspirations from[ the] Spartan South Midlands League Premier this season[.] They were beaten 5-[2 at lowly St] Margaretsbury[ the] previous Monday[.]
They now[ trail] long-time[ leaders] and Saturday's vict[ors] by 19[ points,] even though they have three games in hand. WGC are also out of all the cup competitions they entered this season.
Certainly, manager Fisher is going to[ have] to make a major[ overhaul] of his defence.
He welcomed back Martin Standen into central defence[ for] this one, switched newcomer Louis Lee to right-back and preferred Sean Brettell to Jay Welsh in the other full-back position. Lee Robins was restored upfront.
Despite the ultimately comprehensive London Colney victory, this was a very strange game, that split conveniently into three very differing thirds.
In the opening 30 minutes, hosts Colney dominated and overran WGC with a devastating three goal in 16 minute spell.
There was just five minutes gone when the leaders struck first.
Ex-WGC man Dave Parkinson, who was a thorn in his former team's side for the 75 minutes he was on the pitch, outpaced Brettell down the right. His over[-]hit cross to the far post was retrieved by home top scorer Jon[ C]lements, who turned inside Lee and shot home under keeper Jack Metcalfe on his near post.
On 14 minutes the lead was doubled, a long ball found home skipper Greg Shaw, he chipped into the middle and Clements netted his second with a stooping header past Metcalfe.
Two minutes later, Parkinson scored a fine solo third. Again he outpaced Brettell,[ slipped inside] Yasin Boodhoo's challenge and ended[ with] a finely placed shot beyond Metcalfe into the far corner.
At his point it looked as though WGC might be half-a-dozen in arrears by the interval, as they could barely get across the[ half]-way line.
It took 25 minutes for them to fashion their first opening, a shooting chance for[ Josh Br]onti, well blocked by Colney defender Gregg Douglas.
And Bronti played a part in the Citizens pulling a fine goal back to reduce arrears on 29 minutes, getting away down the right to pull over a

=== Text #8 ===
> I believe that humans transferring their minds to digital form is inevitable. In fact, I think it’s precisely the way in which we as a species will achieve immortality.
That’s interesting, of course, but what may be more intriguing is the problem that will come from it. The issue is that once we are digital it will be nearly effortless to replicate us.
Neal Stephenson recently said that games like World of Warcraft are the future of the Metaverse he described. And WoW is a good model for my point as well.
When identities are digital there must be[ strict], centralized control over that digital reality. Blizzard is God in WoW, as would be expected. They[ have the] power to populate Frostmane with nothing but thousands upon thousands of your character.
Us becoming digitized is inevitable, and as a result we will have to face that problem just as Blizzard has. The question is — who will be our Blizzard? What controlling entity will ensure that there is only one of you in this world? Computer glitches could result in millions of you, or perhaps four — some of which are earlier versions.
If you think the government controls too much of your life now — or that corporations have too much influence over our day-to-day lives today — consider that it will be one of these entities (or some combination thereof) that will control every aspect of who we are: we’ll look like to others, where we can go, what abilities we[ have], etc.
And while this will be very different than our world today, there will still be corruption and influence from the rich. I cannot help but imagine that corruption in this world will mean the rich will be able to teleport and shoot lighting from their hands, while the poor will have to use public transportation and wait in line at Safeway.
Imagine all the advantages that rich and powerful humans[ have] in this world, and compound them to the limits of our imaginations. Sexual harems[,] mind control, the ability to take a Google Earth tour by flying like Superman[, etc]. — these will all be possible inside this other reality. And just as now these things will[ be restricted and met]ered[ out to] the masses[ while being common among the elites].

=== Text #9 ===
> I believe that humans transferring their minds to digital form is inevitable. In fact, I think it’s precisely the way in which we as a species will achieve immortality.
That’s interesting, of course, but what may be more intriguing is the problem that will come from it. The issue is that once we are digital it will be nearly effortless to replicate us.
Neal Stephenson recently said that games like World of Warcraft are the future of the Metaverse he described. And WoW is a good model for my point as well.
When identities are digital there must be[ strict], centralized control over that digital reality. Blizzard is God in WoW, as would be expected. They[ have the] power to populate Frostmane with nothing but thousands upon thousands of your character.
Us becoming digitized is inevitable, and as a result we will have to face that problem just as Blizzard has. The question is — who will be our Blizzard? What controlling entity will ensure that there is only one of you in this world? Computer glitches could result in millions of you, or perhaps four — some of which are earlier versions.
If you think the government controls too much of your life now — or that corporations have too much influence over our day-to-day lives today — consider that it will be one of these entities (or some combination thereof) that will control every aspect of who we are: we’ll look like to others, where we can go, what abilities we[ have], etc.
And while this will be very different than our world today, there will still be corruption and influence from the rich. I cannot help but imagine that corruption in this world will mean the rich will be able to teleport and shoot lighting from their hands, while the poor will have to use public transportation and wait in line at Safeway.
