layer,unit,method,explanation,AUC,U1,p,MAD
20,1790,davies_bouldin,"Specific properties and operational details of products, services, or tasks, including quality, professional involvement, and systematic procedures",0.9567,433.0,6.522672170345032e-07,2.1938318676008963
20,1790,davies_bouldin,"Identifying and addressing challenging conditions in medical, legal, financial, environmental, and technological domains, through structured processes, specialized expertise, and institutional involvement for analysis, management, or resolution",0.9368,632.0,1.952711065000941e-06,1.800471051269426
20,1790,davies_bouldin,"Professional and academic qualification processes, adherence to regulatory and ethical frameworks, structured learning and skill development, specialized expert and advisory support, project implementation and resource management, systematic assessment and evaluation",0.9331,669.0,2.382361493212937e-06,1.746730473850311
20,1790,davies_bouldin,"Individuals and groups pursuing goals and missions, overcoming adversity through determination, specialized skills, and supportive networks, providing assistance, fostering empowerment, and driving societal improvement",0.3693,6307.0,0.1546226085169719,-0.4664775338976817
20,1790,davies_bouldin,"descriptions of items, products, and artistic works, focusing on their materials, features, design elements, and methods of construction, frequently pertaining to home decoration, personal style, crafting, and collecting or display",0.4014,5986.0,0.2829696635710544,-0.3764519495998623
20,1790,davies_bouldin,"A location's distinct characteristics, encompassing both natural and constructed elements, along with the activities, travel, and services experienced within it, including navigation and logistical considerations",0.2816,7184.0,0.0173664359597317,-0.6699679064813242
20,1790,davies_bouldin,"Product and service attributes, their operational functions, technical specifications, user benefits, or structural components, typically in contexts of usage, comparison, or system interaction",0.7607,2393.0,0.0045155688816487,0.8832259458208152
20,1790,fixed-k5,"Analyzing the particular characteristics, operational efficacy, and resultant impact of various solutions, strategies, or components, for the purpose of enhancement or problem resolution",0.9609,391.0,5.145140369833743e-07,2.1921493742172977
20,1790,fixed-k5,"Disclosure and clarification of facts, interpretation of events and relationships, formulation of plans and decisions, reporting on status and developments, engaging in inquiry and deliberation",0.8955,1045.0,1.6450906709885054e-05,1.7856376645662206
20,1790,fixed-k5,"The description of distinct locations and environments, specific entities and their characteristics, and the detailed recounting of events, activities, and operational processes",0.487,5130.0,0.8878017742496321,-0.176238305328569
20,1790,fixed-k5,"Professional roles and identities, organizational entities and their specific services, programs, projects, or policies, along with the formal processes or standards that govern their operations and impact",0.9658,342.0,3.891217767806984e-07,2.26715261092886
20,1790,fixed-k5,"Detailed specifications, functionalities, materials, design characteristics, operational methods, and practical applications of diverse products, processes, or solutions",0.6615,3385.0,0.0785862765401072,0.5093488972210477
20,1790,silhouette,"The actions, methods, and constituent elements involved in processes of creation, change, learning, or interaction, including their defining characteristics and contextual conditions",0.9622,378.0,4.778914144888141e-07,2.42345624626521
20,1790,silhouette,"Aspects of narratives and structured events, including their agents, unfolding sequences, significant turning points, and representation in public discourse",0.5463,4537.0,0.6143459816181648,0.0231697781145795
20,1790,silhouette,"The detailed description of journeys, routes, and specific locations across diverse environments, encompassing physical features, encountered obstacles, and the logistical planning and personal experiences involved",0.103,8970.0,1.5277500719623333e-05,-1.2495515907957897
20,1790,silhouette,"Specific attributes and operational details of commercial establishments, their services, products, events, or physical spaces",0.7451,2549.0,0.0075908912780811,0.666323782640606
20,1790,silhouette,"Challenges, risks, and negative states paired with interventions, solutions, and protective frameworks, often evaluated for efficacy or impact",0.9105,895.0,7.759035216328099e-06,1.4893998442116816
20,1790,silhouette,"A set of characteristics, functionalities, or actions pertaining to a system, product, or service, emphasizing its operational details, utility, and strategic management",0.9736,264.0,2.480305240645862e-07,2.893972254371521
20,1790,silhouette,"Individuals in official capacities, their professional or academic affiliations, and participation in structured activities, programs, or events within organizations",0.7587999999999999,2412.0,0.0048173198772439,0.7500169613061467
20,1790,silhouette,"Material composition, structural design, and functional attributes of items; their aesthetic qualities, stylistic variations, and specific applications in contexts such as home improvement, industrial use, personal care, or creative pursuits, alongside considerations of manufacturing processes and quality standards",0.4532,5468.0,0.6105230674350064,-0.2253717146951478
40,183,bic,"Particular entities, their defining characteristics, actions associated with them, and their connections or roles",0.4521,5479.0,0.6021500570888061,-0.2979486140234365
40,183,bic,"Distinct entities, their categorizations, numerical identifiers, and personal or subjective assessments, including connecting vocabulary",0.4483,5517.0,0.5736317224976333,-0.2087505143962852
40,183,davies_bouldin,"Optimization, high performance, and quality outcomes in specialized or complex operations, involving professional expertise and robust systems",0.24,7600.0,0.0046246889708768,-0.4744775582371652
40,183,davies_bouldin,"The articulation of specific identities, quantities, conditions, and categories of entities or actions, often presented within inquiries, comparisons, or descriptive relationships",0.5347000000000001,4653.0,0.7058012065650161,-0.2235899611342969
40,183,davies_bouldin,"Geographical locations, public and private event venues, and itineraries or journeys",0.8482000000000001,1518.0,0.000148845477641,1.1287583592581647
40,183,davies_bouldin,"Specification of entities and their attributes, describing particular actions, states, and relationships, often involving personal perspective or direct address, including expressions of modality or negation",0.5055,4945.0,0.952652562071856,-0.2030979698709489
40,183,davies_bouldin,"Concrete entities, their specific properties, designs, designated places, or association with personal possession or commerce",0.7542,2458.0,0.0056248220324893,0.3829349420396659
40,183,davies_bouldin,"Specific identifiers, classifications, and factual descriptions of entities, activities, or structured information",0.755,2450.0,0.0054761600478755,0.584464217524139
40,183,davies_bouldin,"Specific items, locations, or organizations, and their defining attributes, roles, or operational aspects",0.3627,6373.0,0.1348370048572477,-0.2694701252629664
40,183,davies_bouldin,"Mentions of formal organizations, their administrative and operational functions, roles within them, financial activities, specific programs, and associated numerical data or named entities",0.7439,2561.0,0.0078916373658165,0.3133137735333115
40,183,davies_bouldin,"Specific named or categorized entities, such as applications, websites, organizations, or physical assets, and their descriptive attributes, functions, or operational states",0.7227000000000001,2773.0,0.0152787401418794,0.2840278586649817
40,183,fixed-k5,"References to particular equipment, products, or components, detailing their functionalities, performance, and application within specific environments or processes, including justifications for their use and related conditions or organizational aspects",0.5361,4639.0,0.6945013847495323,-0.2178543440992155
40,183,fixed-k5,"Naming particular persons, organizations, locations, events, or creations, including their functions, characteristics, categories, and associated factual details",0.4992,5008.0,0.9934805413149378,0.0807191206786426
40,183,fixed-k5,"Specific roles, entities, and attributes within professional, academic, or business contexts, including detailed information, performance metrics, and procedural states",0.4710999999999999,5289.0,0.7532841396698664,0.1110590730331066
40,183,fixed-k5,"Consumer goods, their features, materials, and related services or amenities for personal environments",0.3885,6115.0,0.2246661416827289,-0.344132249952904
40,183,fixed-k5,"Grammatical connectives, quantifiers, referential pronouns, and specific components of multi-word terms and phrases",0.1979,8021.0,0.0009992337488727,-0.5193839717036407
40,183,silhouette,"Specific categorization of objects, entities, and roles; contextual details such as relationships, purpose, time, and location; expressions of certainty or frequency; and pronouns for textual reference",0.8721,1279.0,5.048484743619956e-05,0.7470026947369279
40,183,silhouette,"Specific proper nouns and named entities for individuals, places, organizations, events, and objectsUnique identifying information including numerical values, dates, times, codes, and measurementsCategorical classifications, subject terms, and content typesQuantities and degrees of intensity",0.5364,4636.0,0.692088699234618,-0.2335702451968753
40,364,bic,"Defining quantities, identities, or properties of entities and events; establishing relationships, connections, and directions between concepts; describing actions, capabilities, and states of being; indicating time, conditions, and constraints, alongside possibility or absence; and serving as structural or emphasizing elements in descriptions or processes",0.6046,3954.0,0.2546863541407851,0.021187008763795
40,364,bic,"Describing the operational capacity, functional features, or inherent attributes of systems and services, often indicating potential for action, improvement, or interrelation",0.9097,903.0,8.081571954849257e-06,1.3186575654405388
40,364,davies_bouldin,"Operational frameworks, professional standards and qualifications, numerical and statistical measurements, and structured guidance or information within a given field or system",0.7145,2855.0,0.0194721132488127,0.2487934412831065
40,364,davies_bouldin,"Precise statements regarding qualities, attributes, or states, often with comparative or superlative intensity, alongside specific quantities, enumerations, or limitations, and delineating actions, abilities, or requirements of entities, processes, or information, typically within descriptive, instructional, or interrogative contexts highlighting particular components",0.8706,1294.0,5.4132393109136846e-05,0.8200773716129701
40,364,davies_bouldin,"Descriptions of systems, products, or specialized services, highlighting their features, operational mechanisms, technical specifications, and the benefits or solutions they provide",0.8835,1165.0,2.9463935860139464e-05,1.396091654662407
40,364,davies_bouldin,"Quantities and intensities, temporal and spatial settings, states of being and capabilities, actions and processes, relational links, and expressions of negation or absence",0.6139,3861.0,0.2148419228776782,0.1682291473281175
40,364,davies_bouldin,"Describing properties, capabilities, and benefits, focusing on quality and user experience",0.9693,307.0,3.182004480636099e-07,2.9005532594483103
40,364,davies_bouldin,"Assertions of existence, states of being, and inherent properties; expressions of capacity, potential, and future intent; descriptions of actions, processes, and their resulting outcomes; indications of quantity, comparison, and intensity; and the establishment of context, purpose, or relationships between entities",0.723,2770.0,0.0151416985279407,0.3055559508185167
40,364,davies_bouldin,"The means by which various offerings are made available or obtained, encompassing their governing conditions, operational procedures, available assistance, and potential benefits or challenges",0.835,1650.0,0.0002630809505098,0.6693253608045229
40,364,davies_bouldin,"Quantifiable measurements and statistics, specific temporal markers, descriptions of existing states and conditions, identified entities and locations, actions and their immediate outcomes, and modifiers of degree and relation",0.7066,2934.0,0.0244299656778416,0.4340332628233618
40,364,davies_bouldin,"The management, delivery, and enhancement of products, services, and operations, encompassing their features, underlying systems, associated processes, customer or user interaction, market presence, and adherence to regulations",0.8694000000000001,1306.0,5.722878202662698e-05,0.7651228311458123
40,364,davies_bouldin,"Detailed and quantitative information regarding specific events, services, or entities, including their scale, duration, components, participant roles, and structured attributes",0.4246999999999999,5753.0,0.4123154553643159,-0.367767345553036
40,364,fixed-k5,"Descriptions of structured activities, formal processes, and organized systems, often highlighting the entities involved, the principles guiding them, the resources utilized, and the objectives of improvement or resolution",0.6216999999999999,3783.0,0.1850585564888787,0.0494087100788423
40,364,fixed-k5,"Specific details of an entity, process, or state, including its existence, quantity, method, attribute, condition, or constraint",0.5471,4529.0,0.6082343976641749,0.0473798994110112
40,364,fixed-k5,"Specific numerical, temporal, and descriptive attributes, alongside explicit mentions of conditions, actions, and relationships in factual or narrative accounts",0.5239,4761.0,0.7949883851057981,-0.1914103380187557
40,364,fixed-k5,"Capacity for action, inherent qualities, and operational performance of entities, often in the context of improvement or achieving specific outcomes",0.6064999999999999,3935.0,0.2461545981072551,0.0463866715254366
40,364,fixed-k5,"The identification, characterization, and quantification of entities, including their attributes, states, and actions, often when establishing relationships or providing explanatory details",0.3583,6417.0,0.1227741475815367,-0.3703674470713868
40,364,silhouette,"The articulation of specific subjects, entities, or events, along with their defining characteristics, associated actions, and procedural steps, frequently within legal, financial, or professional frameworks, often including explicit numerical or quantitative details",0.2617,7383.0,0.009440918918635,-0.5441329130008189
40,364,silhouette,"Descriptive attributes, operational capabilities, and comparative levels of effectiveness or availability",0.9146,854.0,6.290113979815584e-06,1.4926159073430496
40,824,bic,"Specific text elements that identify entities, abbreviations, or parts of names and technical terms; structural punctuation, symbols, and data field labels; and short functional words indicating categories, relationships, or scope",0.7149000000000001,2851.0,0.0192463349203209,1.461101664977005
40,824,bic,"Grammatical connectors, core verb components, and specific segments of proper nouns, brands, or numerical sequences",0.6667000000000001,3333.0,0.0694316322336875,0.7364832025488275
40,824,davies_bouldin,"Strategic planning, project execution, operational management, and addressing challenges within professional environments",0.0514,9486.0,1.0248025956146663e-06,-0.7673919888711126
40,824,davies_bouldin,"The formulation and implementation of official policies, decisions made by governing bodies or influential individuals, public communication and reporting on institutional affairs, and the dynamic interplay of political processes, encompassing both challenges and resolutions",0.7717,2283.0,0.0030809501891559,0.9057400840690136
40,824,davies_bouldin,"Human attributes, social dynamics, forms of communication, and the identification of groups or specific contexts",0.94,600.0,1.642067464578823e-06,2.995367627755158
40,824,davies_bouldin,"Identifying specific references, qualities, actions, or the fundamental grammatical elements linking them",0.3257,6743.0,0.0576433481832188,-0.2652861271650149
40,824,davies_bouldin,"Specific identifiers for entities, locations, and temporal points, along with words detailing actions, relationships, or temporal occurrences",0.7709999999999999,2290.0,0.003158074004207,0.5632275516938863
40,824,davies_bouldin,"Identifying specific data points like numbers, unique identifiers, and abbreviations, together with descriptive words and structural connectors that convey context, purpose, or action",0.8921,1079.0,1.94367391800201e-05,1.106547857796458
40,824,davies_bouldin,"The specification of details concerning actions, states, or relationships, often involving conditions, limitations, or commands",0.6159,3841.0,0.2068946996185164,0.7149988793038706
40,824,davies_bouldin,"Defining specific entities or concepts through their associated actions, objectives, relationships, or descriptive characteristics",0.4572,5428.0,0.6413957628854994,-0.0219259932088658
40,824,davies_bouldin,"Particular entities such as brands and specific references, precise actions or processes including their negations, defined categories of items, clear spatial orientations, and specific relational markers",0.3702,6298.0,0.1574833255410792,-0.224213454222019
40,824,davies_bouldin,"Automotive vehicles, their components, features, and associated services; encompassing specific vehicle models, industrial machinery, and computing hardware systems",0.9373,627.0,1.9007027866556385e-06,0.7935859988213948
40,824,fixed-k5,"Establishing connections and relations, specifying entities or roles, and indicating communicative actions or states of being",0.4328,5672.0,0.4644257427968449,-0.1542952650394641
40,824,fixed-k5,"Particular details distinguishing entities, their characteristics, performed actions, and the explicit connections or roles between elements",0.9735,265.0,2.494777372513733e-07,2.7944931228423853
40,824,fixed-k5,"Textual elements providing structural connection and grammatical function, including punctuation, articles, prepositions, and verb-pronoun phrases, along with fragments forming parts of names or specific terms, and generic nouns or verbs conveying general ideas",0.8299000000000001,1701.0,0.0003261217542929,2.639963216090249
40,824,fixed-k5,"Precise specifications of characteristics for locations, objects, and activities",0.692,3080.0,0.0365068640267185,0.351638946995468
40,824,fixed-k5,"Identifiable entities, specific product categories, brand names, model numbers, acronyms, unique codes, or distinctive features and processes",0.8974000000000001,1026.0,1.49783346124674e-05,1.0775899164751768
40,824,silhouette,"Basic grammatical constituents, frequent content words denoting actions or attributes, and key referential markers for entities and time",0.8841,1159.0,2.8628885654466375e-05,0.707050613455101
40,824,silhouette,"Explicit mentions of particular geographic locations, named entities, specific dates and times, or activities involving travel and exploration of definite places",0.9069,931.0,9.314396229989216e-06,0.9011724717735164
40,824,silhouette,"Specific identifiers, whether abbreviations, acronyms, proper names, or concise descriptive terms, often accompanied by surrounding function words or punctuation that contextualize them",0.6128,3872.0,0.2193055631058136,0.4395995278986767
40,1516,bic,"Describing specific properties, functions, operational states, or transformative actions of systems, products, or entities",0.4834,5166.0,0.8569114119712816,-0.2506283038179284
40,1516,bic,"The precise naming of entities, their unique characteristics, or specific contextual details",0.4523,5477.0,0.6036685695475478,-0.0888786467415157
40,1516,davies_bouldin,"Formal and informal information display, including news, reports, and official documents, detailing financial, administrative, or legal activities; temporal sequencing and duration of events or states; the specification of entities, groups, or locations; and evaluative assessments of importance, problems, or resolutions",0.5287999999999999,4712.0,0.7541116567637609,-0.1662382221668372
40,1516,davies_bouldin,"Signaling specific events, periods, and locations, alongside references to media content, fantastical elements, and directives for user engagement",0.4721999999999999,5278.0,0.7624022150545358,-0.0678144794846021
40,1516,davies_bouldin,"Precise identification and categorization of specific entities, attributes, and events, particularly within competitive activities, structured records, or defined series",0.2123,7877.0,0.0017252385805663,-0.5026979862574003
40,1516,davies_bouldin,"Identifying or specifying an item, person, or concept, indicating its location, time, or context, or describing an action, relationship, or quality associated with it",0.3688999999999999,6311.0,0.1533639220769228,-0.1211971217326048
40,1516,davies_bouldin,"Visual characteristics, aesthetic qualities, and design elements of objects, art, and environments, encompassing their forms, materials, colors, and decorative features",0.4066,5934.0,0.3091440555932097,-0.1121308360005167
40,1516,davies_bouldin,"Specific entities and their identifiers, including names, places, and codes; precise quantitative data, such as numbers, percentages, and time markers; descriptive characteristics, states, or operational scopes; and indications of summarized content or information sources",0.3333,6667.0,0.0694316322336875,-0.4841514324905553
40,1516,davies_bouldin,"Specific properties, operational capabilities, or prevailing conditions of entities, encompassing their material, functionality, impact, or the direct engagement and experience of users",0.4317,5683.0,0.4571409670335967,-0.341309028900876
40,1516,davies_bouldin,"The composition, creation, and sensory attributes of food and beverages, encompassing their quality, health implications, and culinary or consumption experiences",0.7147,2853.0,0.0193589364691711,0.1664434265419649
40,1516,davies_bouldin,"The organization of gatherings, activities, and services, encompassing planning, scheduling, and logistical arrangements, as well as opportunities for participation, support, and information exchange",0.3308999999999999,6691.0,0.0655120111674062,-0.4479923965800187
40,1516,davies_bouldin,"Specific types of vehicles, their constituent parts, manufacturers, operational activities like driving or maintenance, along with related commercial, financial, and regulatory matters",0.358,6420.0,0.121983415162469,-0.4045996659186641
40,1516,fixed-k5,"Unique names, specific identifiers, descriptive attributes, actions or states, and precise temporal or numerical data points, often serving as organizational or interactive cues",0.3577,6423.0,0.1211966694912734,-0.2278851167039751
40,1516,fixed-k5,"Specific occurrences, actions, and entities, their precise temporal, spatial, and descriptive characteristics, and direct references",0.5469999999999999,4530.0,0.6089968627934805,0.1263296134790731
40,1516,fixed-k5,"Digital content and applications, user interactions with software, descriptive features, and key structural elements in guides or narratives",0.1093,8907.0,2.081052678759148e-05,-0.8280490419672498
40,1516,fixed-k5,"Physical characteristics, aesthetic qualities, and functional states of objects, materials, and designed environments",0.3897000000000001,6103.0,0.229696884644036,-0.0966266123364527
40,1516,fixed-k5,"Technical components, machinery, and systems; their specific attributes, operational functions, and related processes",0.3704,6296.0,0.1581244528688938,-0.4101646033219376
40,1516,silhouette,"Specific, often technical or functional, aspects of a system, product, process, or event, including its constituent parts, actions performed, defining characteristics, or unique labels",0.3747,6253.0,0.1723912424159227,-0.4138571825196476
40,1516,silhouette,"Labeling of physical spaces, their aesthetic or functional components, or categorization of media content and commercial entities",0.6986,3014.0,0.0305302952594809,0.1802429282604771
40,4055,bic,"The expression of qualities, activities, interconnections, or specific naming of entities and types",0.4690999999999999,5309.0,0.7367944656899885,-0.3265306147217082
40,4055,bic,"The defining elements of specific entities, actions, and qualities, encompassing their names, crucial verbs, descriptive modifiers, grammatical connectors, and terminal punctuation",0.48,5200.0,0.8279362566399692,-0.285670854847072
40,4055,davies_bouldin,"The identification of distinct entities, their defining qualities, and their involvement in specific situations",0.5743,4257.0,0.4185548102917159,-0.0942735023233866
40,4055,davies_bouldin,"Precise identification of elements, their interconnections and attributes, often outlining actions, capabilities, or conditions within contexts of support or management",0.3617,6383.0,0.1320180272379481,-0.4414105811670721
40,4055,davies_bouldin,"Distinct brands, product names, organizational identifiers, software, document types, or specific tools and items, along with actions, characteristics, or states associated with them",0.4129,5871.0,0.3429344438060302,-0.3896275420840769
40,4055,davies_bouldin,"Developing, supporting, and recognizing efforts towards achievement, personal growth, skill enhancement, and community improvement",0.2367,7633.0,0.004130386491059,-0.5810452230276457
40,4055,davies_bouldin,"Elaboration of specific entities, their characteristics, conditions, actions, and interconnections within a given context",0.4650999999999999,5349.0,0.704182898763148,-0.3397878999419396
40,4055,davies_bouldin,"Descriptions of specific items, services, or activities, their features, qualities, components, manufacturing or delivery processes, and relevant logistical or contextual details",0.485,5150.0,0.8706163208365586,-0.3108621361758977
40,4055,davies_bouldin,"References to particular entities, locations, and time, along with words indicating specific quantities, qualities, conditions, or interconnections",0.4124,5876.0,0.3401694589081606,-0.2638707180459085
40,4055,davies_bouldin,"Commercial organizations, their offerings including products and services, strategic management, personnel experience and expertise, and indicators of business performance or achievement",0.0689,9311.0,2.6510058765591267e-06,-0.8688344812721246
40,4055,davies_bouldin,"Particular identifying information such as numerical values, dates, times, or location components, together with descriptions of availability, suitability, extent, or current status of resources and services, and associated actions or conditions",0.7442,2558.0,0.0078154667358339,0.3640440284447387
40,4055,davies_bouldin,"Identification of specific entities, their precise characteristics, or distinct actions and classifications",0.5213000000000001,4787.0,0.8169168682033657,-0.2799850261465957
40,4055,fixed-k5,"Precise identification and characterization of specific entities, roles, services, processes, or conditions, encompassing their attributes, qualifications, potential, contextual relationships, and unique identifiers, both numerical and categorical",0.7432000000000001,2568.0,0.0080719607146654,0.2794181666410993
40,4055,fixed-k5,"Specific entities, their associated qualities and attributes, precise quantities, direct actions, and temporal or spatial markers",0.541,4590.0,0.6554977614978528,-0.1264547866814503
40,4055,fixed-k5,"Specific identification of entities, quantities, and events; expressions of personal desires, emotions, and evaluations; indications of actions, states, and causal relationships; and grammatical structures that connect or clarify information",0.3249999999999999,6750.0,0.0566467347941966,-0.4671864107607854
40,4055,fixed-k5,"Identifying specific named entities, roles, events, or programs, and the actions, objectives, or defining qualities associated with them",0.4967,5033.0,0.9717546000416974,-0.1820861473530091
40,4055,fixed-k5,"Detailed characteristics and attributes of goods and services, their performance, quality, and functionality, alongside commercial activities like sales, pricing, and distribution, and processes for customization, support, or feedback",0.3445999999999999,6554.0,0.0905524430431486,-0.4352593833558908
40,4055,silhouette,"Specific named entities, their qualities, quantities, temporal occurrences, associated actions, and the relational contexts connecting these elements",0.7061,2939.0,0.0247776517671297,0.1838514430629479
40,4055,silhouette,"The establishment of relationships and conditions, the quantification of attributes, the expression of states and actions, and the identification of components or roles within a specific context",0.3248,6752.0,0.056364636295948,-0.4733924649647268
40,4055,silhouette,"References to specific items, organizations, or individuals, describing their attributes, functions, or actions within a given context",0.3888,6112.0,0.2259163841083946,-0.3411012979119618
40,4055,silhouette,"Specific features of intent, methods, circumstances, or the defining attributes of entities and events",0.4616,5384.0,0.6760849252290824,-0.3161064437328756
40,4055,silhouette,"Detailed identification of specific characteristics, components, or attributes of an item, system, or situation, often outlining its capabilities, conditions, or connections to other elements",0.4855,5145.0,0.8749072866165131,-0.3030450395257301
40,4055,silhouette,"Details and specifications of products, including their components, materials, dimensions, and features. The crafting, manufacturing, and delivery processes for goods and services. Characteristics such as quality, customization, pricing, availability, and their commercial context, alongside the inspirations and skills involved in their creation",0.598,4020.0,0.2859107443832853,0.0419330094217068
40,4055,silhouette,"Identifying particular entities, locations, and temporal references, including their defining attributes, capabilities, and associated actions or conditions",0.4937999999999999,5062.0,0.9465798169197164,-0.1225670825719783
40,4055,silhouette,"The activities of business organizations, encompassing their offerings, strategic initiatives, operational management, and the specialized expertise or technological capabilities employed for growth and achievement",0.2537,7463.0,0.0073004609888011,-0.5299060790592274
40,4055,silhouette,"Detailed attributes, precise classifications, and unique identifiers of various entities and services, including their availability, means of acquisition, and the conditions, relationships, or requirements governing them",0.5084,4916.0,0.927515875141824,-0.2057821672061687
40,4055,silhouette,"Concrete specific identifiers for individuals, locations, objects, or categories, alongside expressions of personal experiences, emotions, or intentions, and idiomatic phrases conveying relationships, purpose, or comparison",0.7090000000000001,2910.0,0.0228193078510384,0.1655353850433317
0,3124,fixed-k5,"Exact figures and identifiers, specific terminology for components and attributes, and descriptions of operational processes and their results within formal or technical contexts",0.3697,6303.0,0.1558891268007529,-0.1602204635604793
0,3124,fixed-k5,"Identifying specific individuals, groups, entities, or locations, describing abstract concepts of human existence or societal structures, and articulating actions of clarification, prevention, conflict, or resolution",0.4657,5343.0,0.7090418106364782,-0.0222265041716519
0,3124,fixed-k5,"Particular named entities, precise geographical locations, specific temporal markers, distinct product characteristics, and unique environmental or artistic descriptors",0.2660999999999999,7339.0,0.0108428142283934,-0.2768655666664142
0,3124,fixed-k5,"Specific entities, their precise characteristics, brand or personal identifications, material compositions, definite temporal references, explicit actions, states, or quantitative and relational indicators",0.465,5350.0,0.7033742463033095,0.0340877248111393
0,3124,fixed-k5,"Systematic approaches, roles, and actions within professional and organizational settings, encompassing strategic development, compliance, and specialized operational functions",0.9378,622.0,1.850026736567959e-06,0.8858354409587803
0,3124,silhouette,"Specific nomenclature, attributes, classifications, or parameters within formal, technical, or procedural contexts",0.4621,5379.0,0.6800725166047357,-0.1439399648618043
0,3124,silhouette,"Specific identifying elements, professional and social involvement, and analytical or descriptive characteristics of a context",0.6565,3435.0,0.0882923995696044,0.1786443648835065
0,3279,fixed-k5,"Concrete details identifying named entities, particular locations, distinct events, exact dates, numerical quantities, or defined roles and offerings",0.2033999999999999,7966.0,0.0012343496930044,-0.8521379952166774
0,3279,fixed-k5,"The administrative, operational, and contextual characteristics of professional, academic, or medical organizations, encompassing their structures, specific roles, activities, geographical reach, timelines, achievements, and relevant data points or specialized domains",0.1667,8333.0,0.0002827008441269,-0.9356331065904656
0,3279,fixed-k5,"Named entities, organizations, individuals, and products; precise numerical data encompassing financial values, percentages, and temporal markers; distinct technical terms, standards, and abbreviations; and their classifications, modifications, or direct involvement",0.1820999999999999,8179.0,0.0005344295512395,-0.8995416258224437
0,3279,fixed-k5,"Detailed specifications, quantifiable attributes, and descriptive contexts of products, services, or historical and technical artifacts, encompassing their composition, dimensions, purpose, brand affiliations, and relevant temporal or geographical considerations",0.2992,7008.0,0.028734504765766,-0.6481521136265149
0,3279,fixed-k5,"Specific features, functional details, technical specifications, and key identifiers across diverse domains, encompassing components, measurements, and named entities",0.1544,8456.0,0.0001667747941516,-0.989829540379821
0,3279,silhouette,"Quantifiable measurements, technical parameters, version numbers, system codes, and distinct identifiers",0.0249,9751.0,2.272716198988393e-07,-1.451294904294956
0,3279,silhouette,"Specific named entities, precise numerical values, distinct classifications, and specialized terms detailing professional, scientific, legal, financial, or technical domains",0.4092,5908.0,0.3228131240298438,-0.4228920245980542
0,3533,fixed-k5,"Commercial offerings, professional services, or product characteristics with an emphasis on client engagement, operational logistics, and specialized features",0.4022,5978.0,0.2868956788302668,-0.3523296787209666
0,3533,fixed-k5,"Attributes, components, and classifications of items or creative works, encompassing their materials, styles, features, and commercial or artistic designations",0.6123,3877.0,0.2213563534025694,0.3432086954188208
0,3533,fixed-k5,"Identifying distinct individuals, groups, or places; precise times, quantities, and unique labels; along with their specific attributes, roles, and interactions",0.7276,2724.0,0.0131718926616263,0.5620185830202157
0,3533,fixed-k5,"The origination, transmission, and assessment of content, goods, and concepts, along with the involved parties, their entitlements, and governing systems",0.9861,139.0,1.1877818781403104e-07,3.318715309828464
0,3533,fixed-k5,"Specific persons, roles, and organizational bodies, defined periods or quantities, and structured processes, official documentation, or particular problems and areas of expertise in formal contexts",0.61,3900.0,0.2309669963042796,0.3143077385518795
0,3533,silhouette,"Commercial items and services, including their features, quality, and type, along with business operations such as sales, provision, and logistical processes, and the administrative or personal data related to individuals and entities",0.9434,566.0,1.3642154487746713e-06,2.282401477463555
0,3533,silhouette,"Human agents and their defined roles. Actions, interactions, and personal experiences. Social, professional, and health-related contexts. Associated challenges, descriptive attributes, and formal structures or events",0.2598,7402.0,0.0088872588997644,-0.8397205632183761
0,3696,fixed-k5,"Pinpointing specific identities, distinct classifications, or emphatic characteristics",0.0437,9563.0,6.671014807462395e-07,-1.1839303760308248
0,3696,fixed-k5,"Recognition of specific proper nouns including personal names, place names, and organizational titles, along with descriptive attributes, numerical identifiers, and unique characters, frequently appearing as incomplete word forms",0.3923,6077.0,0.2408704699926436,-0.4432350631621417
0,3696,fixed-k5,"Precise designations for specialized components, distinct organizational units, academic qualifications, professional roles, or specific operational characteristics",0.006,9940.0,7.389471181935674e-08,-1.4016613090908163
0,3696,fixed-k5,"Naming of specific entities, precise quantitative values, and distinct technical, descriptive, or functional attributes",0.0359,9641.0,4.288535093182767e-07,-1.302657898977136
0,3696,fixed-k5,"Physical characteristics, construction details, and design elements of products, components, and built environments",0.002,9980.0,5.795032743408496e-08,-1.4622697981949058
0,3696,silhouette,"Designating particular types, specific attributes, or identifiable categories of things",0.0663,9337.0,2.3070021159595632e-06,-1.0887041950647949
0,3696,silhouette,"Naming particular geographical locations, specific individuals or groups, standardized tests, and unique alphanumeric designators for places or programs",0.3749,6251.0,0.1730775154293792,-0.4831936792367399
0,3696,silhouette,"Specific identification of academic subjects, professional roles, organizational units, scientific and technical terminology, product features, data classifications, precise attributes, or geographic locations",0.0818999999999999,9181.0,5.25036021766902e-06,-1.0146861067096462
0,3696,silhouette,"Named locations and specific entities, numerical quantities, distinct characteristics, and functional classifications",0.0149,9851.0,1.2606822191793778e-07,-1.324383396942589
0,3696,silhouette,"Materials, physical attributes, componentry, and technical processes within mechanical, electrical, and data handling contexts",0.0111,9889.0,1.0047027182338833e-07,-1.3525012106094882
0,3696,silhouette,"Identification of specific entities such as persons, organizations, and places, or precise categorizations of types, roles, attributes, and measures",0.0068,9932.0,7.755838035388527e-08,-1.3522671665275725
